Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
China,CHN,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,8.917699814,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.37281036,,,,,,,,,,,,
China,CHN,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,0.530610025,,,,,,,,,,,,,,,,,,3.082910061,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.39884186,53.41888046,57.50355911,62.17238998,63.0929184,65.28263855,67.79125977,75.74609375,,,,,,,,,,98.46726227,101.714859,101.4699478,99.08818054,99.51548767,,,,,,,,,,,
China,CHN,Children out of school (% of primary school age),SE.PRM.UNER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.154799938,5.419799805,3.864530087,3.124469995,3.175669909,4.130599976,5.266719818,6.893249989,8.698969841,9.956009865,10.6511097,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,5644462,,3576938,,2947348,3318657,3877516,4769183,5804367,6687434,7254031,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8452,94.5802,96.13547,96.87553,96.82433,95.8694,94.73328,93.10675,91.30103,90.04399,89.34889,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95451,1.46879,,,,,,,,,0.23732,0.21852,0.25719,0.24775,0.24602,0.23282,0.14391,0.13062,0.07213,0.01932,0.01264,0.01249,0.00571,,,,
China,CHN,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.02333069,80.61737823,85.06453705,86.00289917,88.03083801,88.05602264,90.6457901,92.15009308,93.57093811,,,,,,,,,,,,,,,,,,,,,,,99.90032959,99.78574371,,
China,CHN,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.80683,22.26646,20.81602,19.6692,18.33993,17.66851,16.10864,15.00953,14.52665,12.99222,11.60312,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.51212,79.85987,80.91079,81.86279,,,,
China,CHN,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8452,94.5802,96.13547,96.87553,96.82433,95.8694,94.73328,93.10675,91.30103,90.04399,89.34889,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,137.5129547,133.4167938,130.1587067,124.3526917,118.3541489,117.7822495,118.2839127,120.2450333,120.8115311,121.2953568,121.9034805,127.2799683,130.2444763,134.3802948,135.9200745,135.7327881,134.0574493,129.9652252,126.491478,122.7149506,118.6000137,114.710701,110.3499298,107.2195587,107.0744171,,,112.8065109,,,,,101.3753433,101.2680588,101.4770584,100.7833405,99.77053833,99.75012207,100.3084412,99.67513275,95.76450348,96.20934296,97.73190308,98.97126007,99.69995117,101.3760223,102.7089615,103.7104492,
China,CHN,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,,,,,,,,,,,,,,,40.72982,43.71677,45.21171,45.47199,45.37065,44.92888,44.85731,44.55733,43.9635,43.65776,43.72664,43.7978,44.77292,45.13537,45.35547,45.59413,45.88131,46.20002,46.48611,46.59839,46.82222,47.06759,47.29827,47.49917,47.62998,,,47.60193,,,,,46.7876,46.63158,46.46546,46.35395,46.23675,46.18944,46.19911,46.33465,46.33884,46.31926,46.33798,46.42197,46.47985,,,,
China,CHN,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,72.38269043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.37236023,88.26853943,,,,,,,,,91.41940308,93.01660919,98.7820816,97.66327667,,,,,,,,,,,,,
China,CHN,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,,,,,,,,,,,,,28.65497,25.0999,26.21564,27.13397,26.78614,28.43682,29.85501,28.01972,26.33308,26.80853,26.33372,26.36408,26.90835,26.92974,27.75315,27.66304,26.05641,26.31043,28.73313,29.79399,30.53278,30.52224,30.98329,30.00607,28.48124,27.44985,26.66438,26.20314,,,,,22.88608,22.42936,22.38452,22.71068,24.03674,23.15033,23.01143,22.26595,21.03872,19.93141,19.07577,18.06286,17.37685,,,,
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,0.820949972,0.82604003,0.830439985,0.818159997,0.811959982,0.79497999,0.781080008,0.777639985,0.781639993,0.787370026,0.808640003,0.826499999,0.833199978,0.842719972,0.848609984,0.860360026,0.874170005,0.881250024,0.901910007,0.915570021,0.928520024,0.935779989,,,,0.964619994,,,,,0.98803997,0.991550028,0.996969998,1.003350019,0.988950014,0.992420018,0.997179985,1.006090045,1.00948,1.01157999,1.010139942,1.013219953,1.014310002,1.015290022,1.012869954,1.011610031,
China,CHN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,79.19178009,,,,,,,,87.02497864,,,,,,,,,,95.13524628,,,,,,,,,,97.47946167,,,,,,,,98.46653748,,98.62999725,,
China,CHN,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,0.862309992,,,,,,,,0.943059981,,,,,,,,,,0.993009984,,,,,,,,,,0.999029994,,,,,,,,1,,1.000100017,,
China,CHN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36956596,,22.82608604,,23.91304398,,18.91891861,24.86486435,25.37313461,37.74509811,29.90196037,30.58252335,32.52427292,29.66507149,28.7081337,32.70142365,29.85782051,28.90995216,28.36538506,28.36538506,28.36538506,33.65384674,32.21154022,28.84615326,32.21154022,27.40384674,
China,CHN,Rule of Law: Standard Error,RL.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1942361,,0.197575495,,0.162370503,,0.175007001,0.17554979,0.166273534,0.161807299,0.154278442,0.153129235,0.149962053,0.149009719,0.148878917,0.136763364,0.143543452,0.144842029,0.157762945,0.154975206,0.169048026,0.15864709,0.153481036,0.160830662,0.158461258,0.159933269,
China,CHN,Rule of Law: Number of Sources,RL.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,9,,10,10,12,12,13,14,14,15,15,16,16,15,13,13,12,12,12,11,10,10,
China,CHN,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7185936,,46.5,,41.79104614,,45.77114487,44.27860641,42.78845978,40.66985703,41.14832687,44.49760818,48.55769348,47.86729813,47.39336395,48.82629013,46.00938797,46.00938797,50.96154022,53.36538315,52.88461685,53.36538315,56.73077011,53.84615326,57.21154022,59.61538315,
China,CHN,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.545589983,,-0.476805359,,-0.516117156,,-0.517029762,-0.553043842,-0.585468709,-0.650172889,-0.699893415,-0.597397745,-0.479174674,-0.463213772,-0.472601861,-0.453809977,-0.545384467,-0.525990129,-0.396166623,-0.390619338,-0.309236586,-0.237702101,-0.16705063,-0.243998483,-0.078558914,0.035164542,
China,CHN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87234116,,17.55319214,,24.86772537,,21.69312096,19.09547806,19.90291214,19.41747665,17.87439537,18.35748863,17.30769157,19.9052124,14.21800995,17.06161118,19.43128014,18.00947952,18.5714283,19.04761887,17.1428566,25.7142849,23.11320686,23.11320686,21.69811249,19.3396225,
China,CHN,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.79107383,,,,,,,,,
China,CHN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8654455,,,,,,,,,
China,CHN,Coverage of social safety net programs in richest quintile (% of population),per_sa_allsa.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27777577,,,,,,,,,
China,CHN,Coverage of social safety net programs in poorest quintile (% of population),per_sa_allsa.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.03974478,,,,,,,,,
China,CHN,Coverage of unemployment benefits and ALMP in richest quintile (% of population),per_lm_alllm.cov_q5_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.05300071,,,,,,,,,
China,CHN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.323903048,0.304638289,0.290375034,0.259465123,0.285175309,0.327651787,0.344231583,0.344876978,0.338411538,0.329524049,0.32885864,0.328253363,0.325166375,0.327170802,0.340777796,0.346770949,0.359284422,0.395070951,0.457475213,0.461393941,0.491689064,0.545459847,0.56412867,0.591314991,0.611848325,0.621550269,0.600323659,0.619020979,0.639148116,0.609043349,0.604826034,0.647572648,0.59230985
China,CHN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,,,,,,,,,,,,,,,,,,,,,,-210000000,711580000,2287860600,3569618000,2469764700,-79414400,-800251500,-599258100,862207900,5046276000,4471572000,1367620800,-7398408000,-8928973200,-98324674000,-1.03404E+11,-91218223600,-1.37795E+11,-1.19789E+11,-1.21407E+11,-1.58697E+11,-1.23701E+11,-84578429300,-42473313500,-1.31999E+11,-41002036000,61169329800,1.98491E+11,-58286057600,-1.76515E+11,-4.54739E+11,-1.25095E+11,-4.82202E+11,81704737100,-3.287E+11,-3.70101E+11,-1.09025E+11,-4.03768E+11,-2.764E+11,-8.11569E+11,-1.04299E+12,-1.29922E+12
China,CHN,Gross savings (current LCU),NY.GNS.ICTR.CN,,,,,,,,,,,,,,,,,,,,,,,1.81636E+11,1.99594E+11,2.53993E+11,3.21003E+11,3.65761E+11,4.53306E+11,5.76539E+11,6.16351E+11,6.92525E+11,8.47242E+11,1.10425E+12,1.48783E+12,2.02802E+12,2.42477E+12,2.78343E+12,3.16805E+12,3.267E+12,3.31084E+12,3.58397E+12,4.13179E+12,4.73277E+12,5.82855E+12,7.39162E+12,8.6082E+12,1.05902E+13,1.3579E+13,1.65329E+13,1.75559E+13,2.11527E+13,2.40229E+13,2.62102E+13,2.80936E+13,3.06438E+13,3.12863E+13,3.31255E+13,3.73626E+13,4.08949E+13,4.31828E+13,4.45224E+13,5.20142E+13,
China,CHN,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9346.854425,10177.34421,11030.52974,11734.71835,12553.55807,13523.13182,14512.37426,15786.87753,17323.64199,19021.74822,20975.94787,23626.8708,26955.9992,29519.59136,31887.40839,35015.76258,37958.67366,40954.62478,43589.22274,46969.45427,49684.11422,52772.31026,56304.94048,59641.20959,63068.53323,63995.58139,69265.25797,
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,70,80,90,100,110,100,90,110,120,130,130,160,180,200,190,190,200,210,220,220,220,220,250,290,310,320,330,320,330,350,390,420,470,540,650,750,800,860,940,1010,1110,1280,1510,1760,2060,2510,3100,3680,4340,5040,5910,6740,7470,7890,8210,8670,9540,10310,10520,11930,12850
China,CHN,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.03250627,9.49812778,7.40971769,7.908215439,8.57566484,8.097542193,9.513470253,10.42006816,10.45633941,10.92395874,13.26861769,14.68785395,10.07284068,8.559787032,10.34224921,8.998538616,8.627038439,7.144255567,8.436093161,6.396482248,6.826077989,7.341816978,6.421901156,6.122362109,1.711733573,8.3310829,
China,CHN,GNI (current US$),NY.GNP.MKTP.CD,59716251765,50056688015,47209188356,50706616610,59708127658,70436011537,76720008645,72881367878,70846278963,79705618130,92602638697,99800597893,1.13689E+11,1.38543E+11,1.44189E+11,1.63429E+11,1.53939E+11,1.74936E+11,1.49541E+11,1.78281E+11,1.91088E+11,1.95783E+11,2.05361E+11,2.31563E+11,2.61221E+11,3.10328E+11,3.00735E+11,2.72794E+11,3.1223E+11,3.47943E+11,3.61823E+11,3.84152E+11,4.2713E+11,4.43809E+11,5.63286E+11,7.22711E+11,8.51312E+11,9.50598E+11,1.01242E+12,1.07954E+12,1.19667E+12,1.32023E+12,1.45561E+12,1.65006E+12,1.95022E+12,2.26985E+12,2.74698E+12,3.55837E+12,4.6229E+12,5.09316E+12,6.06112E+12,7.48117E+12,8.51237E+12,9.49264E+12,1.04889E+13,1.10088E+13,1.11776E+13,1.22944E+13,1.38339E+13,1.424E+13,1.45701E+13,1.76587E+13,1.77703E+13
China,CHN,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,54550718070,23940052560,17603015540,23514340210,39385069750,57810783930,63927107910,51702366560,47343839090,60415302760,82300422990,90389732880,91166020150,1.00731E+11,1.01999E+11,1.15526E+11,1.02139E+11,1.19467E+11,1.44508E+11,1.52147E+11,1.6199E+11,1.65763E+11,1.79651E+11,1.95972E+11,2.49186E+11,3.17819E+11,3.64533E+11,4.53107E+11,5.75102E+11,6.13606E+11,6.86045E+11,8.38001E+11,1.09552E+12,1.48583E+12,2.03406E+12,2.51112E+12,2.86914E+12,3.21663E+12,3.36937E+12,3.38971E+12,3.65313E+12,4.2202E+12,4.74899E+12,5.7687E+12,7.24457E+12,8.54464E+12,1.04074E+13,1.32355E+13,1.60345E+13,1.73979E+13,2.10538E+13,2.43193E+13,2.63136E+13,2.863E+13,3.05532E+13,3.16938E+13,3.35589E+13,3.75518E+13,4.13146E+13,4.33883E+13,4.52756E+13,5.29549E+13,
China,CHN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.896348,1534.705272,1731.657215,1949.534268,2178.924057,2391.477116,2601.363426,2812.711135,3004.427342,3206.730026,3451.679231,3712.338132,4024.355697,4400.825183,4817.211845,5334.646639,5979.781712,6795.174012,7412.874363,8069.354638,8884.588031,9680.0977,10370.72657,11101.93893,11851.40422,12612.35165,13399.13732,14243.53261,15133.99562,15977.76383,16296.60938,17657.49518,18187.97874
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,238.2170645,175.0236906,163.9070524,176.400465,203.6878449,232.607219,250.3049158,229.8762862,214.7700773,244.3639772,283.5853712,295.3801865,299.1909039,315.12968,315.8166806,337.3441367,326.9494777,346.9391742,381.0993495,404.5966538,430.8554324,447.1198099,480.3113476,524.4093907,596.2011404,667.1285769,716.1053776,786.8649229,861.1935319,883.7642016,905.0325047,975.4629668,1100.646174,1239.129438,1384.93023,1520.029549,1653.433876,1787.767071,1909.622429,2038.206581,2193.896982,2359.572509,2557.891746,2797.176806,3061.833333,3390.716338,3800.765996,4319.031624,4711.643697,5128.904397,5647.069024,6152.697196,6591.66284,7056.423462,7532.785697,8016.446016,8516.52919,9053.2292,9619.20998,10155.51142,10358.17054,11223.15337,11560.3302
China,CHN,"GDP, PPP (constant 2017 international $)",NY.GDP.MKTP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61639E+12,1.76611E+12,2.01733E+12,2.29741E+12,2.59692E+12,2.88138E+12,3.16729E+12,3.45985E+12,3.7313E+12,4.01718E+12,4.35825E+12,4.72154E+12,5.15279E+12,5.67002E+12,6.24347E+12,6.95489E+12,7.83961E+12,8.95526E+12,9.8195E+12,1.07424E+13,1.1885E+13,1.30201E+13,1.40439E+13,1.51346E+13,1.62585E+13,1.74033E+13,1.85952E+13,1.9887E+13,2.12294E+13,2.24926E+13,2.29961E+13,2.49387E+13,2.56846E+13
China,CHN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.58907E+11,1.15573E+11,1.09124E+11,1.20364E+11,1.42246E+11,1.66357E+11,1.84074E+11,1.73453E+11,1.66342E+11,1.9452E+11,2.32062E+11,2.48446E+11,2.57912E+11,2.77925E+11,2.84346E+11,3.0914E+11,3.04287E+11,3.27321E+11,3.64394E+11,3.92056E+11,4.2277E+11,4.44386E+11,4.84456E+11,5.36633E+11,6.18156E+11,7.01179E+11,7.63934E+11,8.52989E+11,9.48717E+11,9.88623E+11,1.02738E+12,1.12254E+12,1.28222E+12,1.46024E+12,1.65061E+12,1.83142E+12,2.01314E+12,2.19909E+12,2.37163E+12,2.55333E+12,2.77011E+12,3.00102E+12,3.27512E+12,3.60388E+12,3.96837E+12,4.42054E+12,4.98288E+12,5.69199E+12,6.2413E+12,6.82791E+12,7.55411E+12,8.27559E+12,8.92636E+12,9.6196E+12,1.03339E+13,1.10616E+13,1.18192E+13,1.26403E+13,1.34934E+13,1.42964E+13,1.46164E+13,1.58511E+13,1.63252E+13
China,CHN,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.190311948,0.142432078,0.111912039,0.175160226,0.319417071,0.220500586,0.421319811,0.423540651,0.280544558,0.354068171,0.404616392,0.532478138,0.465097625,0.407938802,0.287607377,0.254013353,0.175061501,0.258693728,1.111368885,0.395103474,0.376864557,0.742892478,0.689419166,0.523713114,0.444568832,0.31794409,0.238792079,0.234160854,0.438148653,0.337011065,0.143065125,0.124862065,0.12780684,0.137301921,0.263034043,0.719382293,1.171129499,2.157458536,2.362210588,0.996362931,2.020011284,2.332862098,0.783715366,0.604283762,0.358822126,0.203345375,0.185155153,0.235890376,0.178921788,0.272313305,0.16834919,0.510049245,
China,CHN,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.49810749,31.47876882,34.05698167,39.22882877,47.316632,53.78277928,57.28227986,58.20828729,57.68426623,56.95567995,58.13055751,59.32051877,59.67768707,61.23120332,65.4879921,68.04447583,70.71627579,76.19656546,82.13635141,81.96424835,87.60451995,94.67918456,96.88636235,98.98237288,100.0029442,100,101.407346,105.6995965,109.3988156,110.8064506,111.3521654,116.422346,119.0386597
China,CHN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,,,,,,,,,,,,0.074538921,0.069153599,0.077074228,0.711009206,2.692806934,3.031152049,3.081132785,3.335908219,2.696507618,4.550303813,7.95333966,8.725498556,4.389352932,2.984962127,3.047484401,1.586636204,0.196742362,0.914569028,1.478424522,1.705238662,1.348052016,0.699208657,0.142655939,0.064977901,0.455735912,0.128660825,0.084783139,0.149939606,0.071187023,0.146386682,0.801896056,0.26354285,0.220007406,2.481808717,1.844589026,1.843471083,2.102097593,4.952927427,1.709952007,2.741010733,3.531173681,1.778373196,1.082277215,0.795129721,0.404630231,0.413140466,0.537716761,0.582602393,0.448117055,0.359558406,0.607568894,
China,CHN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.69206586,18.14623222,20.88052498,20.76416861,22.35078341,20.96604818,20.73648685,21.99095412,20.29271707,17.75680318,16.02820076,18.10878659,20.02225234,22.94017369,24.24442311,23.92044191,25.50187338,26.9459777,26.56037473,27.5934399,26.27972401,22.19963884,22.9483882,21.40061849,21.43052987,19.58566759,18.86861057,19.44670303,18.17697642,17.15765497,16.49374069,,
China,CHN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,103.5207646,108.5898861,120.1649564,143.012494,141.6146539,154.7273765,140.9692669,157.6396898,132.3839987,147.8603846,151.373036,153.7126827,162.3978813,186.3688305,210.9726159,250.8661758,245.5648111,217.5973309,247.9848937,269.1176146,271.4413808,289.7107576,321.5952759,328.2090092,411.3280968,520.4780724,604.1973633,666.3273148,696.2076126,732.9582229,800.5824126,877.1916613,969.9142484,1086.4258,1250.163254,1435.428017,1712.860927,2181.630405,2718.533114,3058.791344,3511.188316,4163.076241,4799.854928,5273.57202,5799.901238,6039.919271,6145.894329,6714.785783,7378.394948,7545.859948,7572.281831,,
China,CHN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,22.95706339,22.26672133,24.5820068,25.86896101,25.2173192,27.41659194,29.14107255,26.50933323,26.70533294,28.6056934,31.11251573,31.13679028,30.60882053,28.58150406,27.48017353,27.69549384,25.49974907,23.11395117,22.11165378,23.879584,25.46351185,28.7757501,31.71036362,31.91338916,33.57600497,34.73350179,35.18852764,32.82803498,32.89923431,29.48590451,27.65951103,25.36808954,24.72461626,22.11163814,21.30796853,21.90738075,20.65036245,19.47871369,18.78840484,,
China,CHN,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.378696423,1.291086519,1.232720119,1.120044711,1.023554036,1.018073943,0.998646377,0.949523995,0.930787091,0.892868333,0.850045451,0.800486811,0.740616978,0.686034365,0.639552437,0.602225664,0.551929512,0.510057818,0.499864745,0.500002079,0.489401184,0.487529834,0.484745584,0.487423166,0.483406747,0.490220246,0.487423866,0.477027067,0.468362745,0.46553636,0.474729498,,
China,CHN,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,,,,,,,,,,,0.107668504,0.075916144,0.063451735,0.118378588,0.19063296,0.094174371,0.164342474,0.170408746,0.136275399,0.202800987,0.226514522,0.327948842,0.254049635,0.251644587,0.178853507,0.142784788,0.120159577,0.208766265,0.669880822,0.277509833,0.246558383,0.345980631,0.316085562,0.222114009,0.262888558,0.210616332,0.088269267,0.086419755,0.128313673,0.105968556,0.058178682,0.043129931,0.061493346,0.072861052,0.158670212,0.382992157,0.761088837,1.38625809,1.465788713,0.619553858,1.418095855,1.74056401,0.486448953,0.368440864,0.239112619,0.15419964,0.140373886,0.140865857,0.148521751,0.072793271,0.237926988,,
China,CHN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
China,CHN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,1.6102769,1.4,1.5,1.5,1.6,1.6,1.7,1.7,1.8,1.9,1.7,1.7,1.8,1.8,1.7,1.7,1.8,1.6,1.6,1.6,1.7861795,1.7861795,1.5,1.5,1.8,1.7,1.7,2.0359013,2.0030148,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,,
China,CHN,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,7.8461901,6.06181082,9.586057363,12.65289743,14.63349669,19.38346502,18.11368966,12.31769081,14.68168199,13.17160363,5.83808887,2.668735123,9.204204012,12.60032902,12.16995535,11.3683801,10.08279153,9.215581027,10.43125126,8.402165453,9.249144512,9.776352064,10.25938834,10.48563576,9.539808452,10.12003643,12.35794853,14.1342093,16.07149499,10.47584062,9.586585829,9.668981509,9.48812944,8.014099771,8.299168466,8.341816938,8.776709627,8.096079968,8.269773323,7.983510025,7.181100218,1.947122185,8.486297303,2.293774721
China,CHN,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.983086,4653.116908,4803.547436,4861.899854,4905.311455,5024.251287,5406.155572,5746.271261,6180.324599,6559.376619,7177.723801,7647.416279,8129.607007,8491.045346,9236.710331,10210.84535,11716.98024,12635.1681,13472.30715,14523.24778,15352.22218,16358.59275,16562.64205,16976.38131,17728.18077,18568.03319,19449.78523,20689.8981,21526.77939,,,
